BlockSize,k,Alpha,ClusteringTime,MiningTime,EncodingTime,CompressionTime,DecompressionTime,ClusterTableSize,CodeTableSize,EncodedImageSize,CompressedSize,ActualSize,JPEG Size,GIF Size,JPEG Cr,GIF Cr,Our Cr,CRP Actual,CRP JPEG,CRP GIF,PSNR,MSE,NormalisedCrossRelation,MaxDiff,AvgDiff,NormalisedAbsoluteError,StructuralContent
4.2.02.tiff,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,8,70,3.6681940556,1.5527391434,0.3190238476,5.9672131538,0.741615057,2.304,0.5673333333,305.418,308.289333333,786.6,404,226.03,1.947029703,3.4800690174,2.551499241,60.8073565556,23.6907590759,-36.3931041602,22.8916788241,6590.3333333333,2.96997921133948E-05,42,0.6477864583,0.0046775103,1.0073180322
64,8,82,3.7440288067,1.2726202011,0.2945320606,5.7819099426,0.7285401821,2.304,0.282,309.621,312.207,786.6,404,226.03,1.947029703,3.4800690174,2.5194822666,60.3093058734,22.721039604,-38.1263549086,22.8916788241,6590.3333333333,2.96997921133948E-05,42,0.6477864583,0.0046775103,1.0073180322
64,8,94,3.6780230999,1.0770277977,0.1729469299,5.3698410988,0.7253348827,2.304,0.097,285.561,287.962,786.6,404,226.03,1.947029703,3.4800690174,2.7316104208,63.3915586067,28.7222772277,-27.3999026678,22.8916788241,6590.3333333333,2.96997921133948E-05,42,0.6477864583,0.0046775103,1.0073180322
64,12,10,4.6561150551,2.8227720261,1.7614350319,9.6978340149,0.6993350983,3.456,14.5731666667,323.868,341.897166667,786.6,404,226.03,1.947029703,3.4800690174,2.3006917772,56.5348122722,15.3719884488,-51.2618531463,33.9529404102,2180.3333333333,2.37896827280158E-05,17,0.5188802083,0.0037467093,1.0061471471
64,12,22,4.6282091141,2.1984660626,0.801484108,8.0705599785,0.7348790169,3.456,4.422,334.252,342.13,786.6,404,226.03,1.947029703,3.4800690174,2.2991260632,56.5052123061,15.3143564356,-51.3648630713,33.9529404102,2180.3333333333,2.37896827280158E-05,17,0.5188802083,0.0037467093,1.0061471471
64,12,34,4.6831948757,1.9289381504,0.698745966,7.7372128964,0.7135739326,3.456,2.473,351.053,356.982,786.6,404,226.03,1.947029703,3.4800690174,2.203472444,54.6170861937,11.6381188119,-57.9356722559,33.9529404102,2180.3333333333,2.37896827280158E-05,17,0.5188802083,0.0037467093,1.0061471471
64,12,46,4.6683809757,1.7761209011,0.6459259987,7.5801548958,0.7412259579,3.456,1.3985,379.673,384.5275,786.6,404,226.03,1.947029703,3.4800690174,2.0456274259,51.1152428172,4.8199257426,-70.1223288944,33.9529404102,2180.3333333333,2.37896827280158E-05,17,0.5188802083,0.0037467093,1.0061471471
64,12,58,4.6486709118,1.5699188709,0.5219810009,7.1927130222,0.7068071365,3.456,0.9066666667,395.722,400.084666667,786.6,404,226.03,1.947029703,3.4800690174,1.9660838456,49.1374692771,0.9691419142,-77.0051173148,33.9529404102,2180.3333333333,2.37896827280158E-05,17,0.5188802083,0.0037467093,1.0061471471
64,12,70,4.6822171211,1.4127469063,0.4803671837,7.0125060082,0.7075400352,3.456,0.5175,375.06,379.0335,786.6,404,226.03,1.947029703,3.4800690174,2.0752783065,51.8136918383,6.1798267327,-67.6916780958,33.9529404102,2180.3333333333,2.37896827280158E-05,17,0.5188802083,0.0037467093,1.0061471471
64,12,82,4.6572039127,1.2042009831,0.3451678753,6.6402380467,0.7701981068,3.456,0.2205,356.356,360.0325,786.6,404,226.03,1.947029703,3.4800690174,2.1848027609,54.2292779049,10.8830445545,-59.2852718666,33.9529404102,2180.3333333333,2.37896827280158E-05,17,0.5188802083,0.0037467093,1.0061471471
64,12,94,4.6569080353,1.0733327866,0.1995871067,6.3852159977,0.7438168526,3.456,0.1098333333,355.578,359.143833333,786.6,404,226.03,1.947029703,3.4800690174,2.1902088439,54.3422535808,11.1030115512,-58.8921087171,33.9529404102,2180.3333333333,2.37896827280158E-05,17,0.5188802083,0.0037467093,1.0061471471
64,16,10,5.4329190254,2.995182991,1.6655230522,10.5669689178,0.7286062241,4.992,11.1338333333,375.461,391.586833333,786.6,404,226.03,1.947029703,3.4800690174,2.0087498686,50.2177938808,3.0725660066,-73.2455131325,38.8210219737,1340,1.94615723195311E-05,17,0.4244791667,0.0030650621,1.0050986485
64,16,22,5.3584110737,2.4491949081,1.0797410011,9.3429720402,0.7967700958,4.992,4.3935,396.037,405.4225,786.6,404,226.03,1.947029703,3.4800690174,1.9401981883,48.4588736334,-0.3521039604,-79.3666769898,38.8210219737,1340,1.94615723195311E-05,17,0.4244791667,0.0030650621,1.0050986485
